user_id,gender,age_group,top_genre,subscription_plan,payment_method,auto_renewal_enabled,previous_subscription_plan,device_type,network_type,buffering_time_avg,is_churned
2711,Female,26-35,Classical,Premium,Auto-Debit,Yes,Family,Web,WiFi,3.27,No
2712,Female,46+,Rock,Premium,UPI,No,Premium,iOS,4G,2.81,No
2713,Male ,36-45,Pop,Premium,Card,No,Premium,iOS,WiFi,3.66,No
2714,Male ,26-35,Classical,Family,Auto-Debit,Yes,Free,Web,5G,4.67,No
2715,Male ,36-45,Jazz,Premium,Card,No,Free,Android,5G,1.87,Yes
2716,Male ,18-25,Pop,Family,Card,Yes,Free,Android,5G,2.06,Yes
2717,Male ,26-35,HipHop,Premium,Wallet,No,Free,Web,WiFi,0.08,No
2718,Male ,46+,Jazz,Free,Auto-Debit,Yes,Premium,iOS,WiFi,2.64,No
2719,Female,46+,Jazz,Family,Card,No,Family,iOS,4G,0.66,No
2720,Male ,26-35,Classical,Premium,Card,No,Premium,Android,WiFi,3.58,Yes
2721,Male ,26-35,Pop,Family,Wallet,Yes,Premium,iOS,4G,3.9,No
2722,Female,18-25,EDM,Premium,Auto-Debit,No,Premium,Android,4G,3.61,No
2723,Female,26-35,EDM,Family,Card,No,Free,Web,4G,2.73,No
2724,Female,36-45,EDM,Family,Card,No,Premium,Web,5G,2.67,No
2725,Male ,26-35,Jazz,Family,UPI,Yes,Premium,iOS,4G,3.23,No
2726,Female,36-45,Pop,Family,UPI,No,Family,Web,WiFi,2.77,No
2727,Male ,36-45,EDM,Premium,UPI,Yes,Free,Web,WiFi,3.75,Yes
2728,Female,36-45,HipHop,Premium,Wallet,No,Family,iOS,5G,4.47,Yes
2729,Female,36-45,Jazz,Family,UPI,No,Family,iOS,5G,2.68,Yes
2730,Female,36-45,Pop,Family,UPI,No,Premium,Android,5G,0.55,No
2731,Male ,26-35,HipHop,Free,Card,Yes,Family,Web,WiFi,0.66,No
2732,Male ,26-35,Rock,Premium,Wallet,No,Family,Web,WiFi,1.88,No
2733,Male ,26-35,Pop,Premium,Auto-Debit,Yes,Premium,iOS,4G,2.48,Yes
2734,Male ,46+,EDM,Premium,Card,No,Free,Web,WiFi,1.13,No
2735,Male ,36-45,EDM,Premium,Card,Yes,Premium,Android,5G,2.26,No
2736,Male ,18-25,Jazz,Free,Wallet,No,Free,Android,4G,0.68,No
2737,Male ,26-35,Rock,Family,Wallet,No,Family,iOS,4G,1.2,No
2738,Male ,26-35,Jazz,Family,Card,No,Free,Web,5G,3.67,No
2739,Male ,46+,Classical,Family,Card,No,Premium,Android,4G,4.93,No
2740,Male ,26-35,Rock,Free,Card,Yes,Free,Web,5G,0.93,Yes
2741,Male ,36-45,EDM,Free,Wallet,No,Premium,iOS,5G,1.7,No
2742,Male ,26-35,EDM,Family,Card,Yes,Premium,iOS,5G,1.75,Yes
2743,Female,36-45,Classical,Free,Card,Yes,Premium,Web,WiFi,1.12,Yes
2744,Female,26-35,Rock,Free,Auto-Debit,Yes,Free,Android,5G,1.02,Yes
2745,Female,26-35,HipHop,Free,UPI,No,Family,iOS,5G,0.66,No
2746,Female,36-45,Rock,Free,UPI,Yes,Family,Web,4G,4.54,No
2747,Female,36-45,HipHop,Family,UPI,Yes,Family,Web,4G,3.25,No
2748,Male ,26-35,EDM,Free,UPI,Yes,Free,Android,5G,1.45,Yes
2749,Male ,36-45,EDM,Family,UPI,Yes,Free,iOS,4G,1.29,No
2750,Male ,46+,Rock,Premium,Card,Yes,Free,Web,WiFi,2.95,No
2751,Male ,36-45,EDM,Free,Card,No,Free,iOS,WiFi,3.49,No
2752,Male ,36-45,Jazz,Premium,Auto-Debit,No,Premium,iOS,4G,1.27,No
2753,Male ,18-25,Jazz,Premium,Wallet,No,Premium,iOS,4G,1.74,Yes
2754,Male ,36-45,Jazz,Premium,Auto-Debit,No,Family,Web,4G,1.45,No
2755,Male ,36-45,Classical,Premium,Wallet,No,Free,Web,4G,0.44,No
2756,Male ,18-25,Pop,Premium,Wallet,Yes,Family,Android,4G,1.93,Yes
2757,Male ,36-45,HipHop,Premium,Auto-Debit,No,Premium,Android,WiFi,2.67,No
2758,Male ,18-25,EDM,Premium,Card,No,Free,iOS,5G,3.28,No
2759,Male ,26-35,HipHop,Free,Auto-Debit,Yes,Family,Web,4G,2.08,No
2760,Male ,26-35,Rock,Family,UPI,No,Free,iOS,5G,4.92,Yes
2761,Male ,46+,Classical,Family,Auto-Debit,No,Family,Web,4G,3.13,Yes
2762,Male ,26-35,HipHop,Premium,Card,Yes,Free,Web,5G,4.43,Yes
2763,Male ,36-45,EDM,Premium,Card,No,Family,iOS,4G,4.58,No
2764,Female,18-25,Pop,Free,Wallet,No,Free,Android,4G,4.11,No
2765,Female,26-35,Jazz,Family,Wallet,No,Family,Web,WiFi,1.35,Yes
2766,Female,36-45,Classical,Family,Auto-Debit,No,Premium,iOS,WiFi,2.16,No
2767,Female,26-35,Rock,Free,Wallet,Yes,Family,Android,WiFi,0,No
2768,Female,46+,EDM,Family,Auto-Debit,No,Family,Android,WiFi,2.26,Yes
2769,Male ,26-35,Classical,Free,Wallet,No,Premium,Web,4G,1.47,No
2770,Male ,26-35,EDM,Premium,Card,No,Premium,iOS,WiFi,0.56,No
2771,Male ,36-45,Rock,Family,Wallet,Yes,Family,Android,5G,4.19,Yes
2772,Male ,18-25,Rock,Family,UPI,No,Free,Web,WiFi,3.37,Yes
2773,Male ,46+,Pop,Free,Card,No,Premium,iOS,5G,5,No
2774,Male ,18-25,Classical,Free,UPI,No,Free,Web,5G,2.49,No
2775,Male ,18-25,Pop,Free,Card,No,Premium,iOS,4G,1.65,No
2776,Male ,18-25,Pop,Free,Auto-Debit,Yes,Family,Web,WiFi,1.32,No
2777,Male ,46+,Pop,Premium,Card,Yes,Family,Web,WiFi,2.18,Yes
2778,Male ,46+,Jazz,Free,Wallet,Yes,Premium,iOS,5G,1.55,Yes
2779,Male ,36-45,HipHop,Family,UPI,Yes,Family,Web,5G,4.95,No
2780,Male ,36-45,Rock,Family,Card,Yes,Free,iOS,WiFi,0.91,Yes
2781,Male ,36-45,Pop,Family,Auto-Debit,Yes,Family,Android,5G,0.1,Yes
2782,Male ,46+,HipHop,Family,UPI,No,Family,Android,4G,0.65,No
2783,Male ,46+,HipHop,Premium,Card,No,Family,Web,WiFi,4.46,No
2784,Male ,26-35,HipHop,Premium,Auto-Debit,No,Premium,iOS,4G,3.47,No
2785,Female,18-25,Pop,Premium,Card,No,Premium,Android,4G,3.92,No
2786,Female,36-45,HipHop,Free,Card,Yes,Family,iOS,WiFi,1.6,Yes
2787,Female,26-35,Pop,Family,UPI,No,Premium,Android,WiFi,3.11,No
2788,Female,46+,Classical,Family,Card,Yes,Free,iOS,5G,3.54,Yes
2789,Female,26-35,Rock,Premium,UPI,Yes,Free,iOS,4G,1.63,No
2790,Male ,26-35,EDM,Free,UPI,No,Free,Android,WiFi,3.62,No
2791,Male ,46+,Pop,Premium,Wallet,Yes,Free,Android,WiFi,3.15,No
2792,Male ,18-25,Rock,Family,UPI,No,Family,Web,4G,1.48,No
2793,Male ,46+,Pop,Family,Card,Yes,Premium,iOS,5G,0.26,No
2794,Male ,36-45,Jazz,Premium,Card,Yes,Free,Web,WiFi,1.19,Yes
2795,Male ,26-35,Classical,Family,Card,Yes,Family,Android,4G,3.1,No
2796,Male ,36-45,Rock,Premium,Card,No,Free,Android,4G,3,No
2797,Male ,26-35,Rock,Premium,UPI,No,Premium,iOS,5G,2.54,Yes
2798,Male ,26-35,HipHop,Premium,Wallet,No,Premium,iOS,WiFi,1.26,No
2799,Male ,36-45,Pop,Premium,UPI,Yes,Premium,Android,4G,2.22,No
2800,Male ,26-35,Pop,Family,Card,Yes,Free,Web,5G,0.72,Yes
2801,Male ,46+,EDM,Free,UPI,Yes,Free,iOS,WiFi,3.31,No
2802,Male ,46+,HipHop,Family,Wallet,Yes,Free,iOS,WiFi,4.35,No
2803,Male ,26-35,HipHop,Premium,Auto-Debit,No,Family,Web,WiFi,2.32,No
2804,Male ,26-35,EDM,Family,Wallet,No,Family,Android,WiFi,1.06,No
2805,Male ,46+,HipHop,Free,Wallet,No,Premium,Android,WiFi,4.14,No
2806,Female,18-25,HipHop,Family,Auto-Debit,Yes,Premium,Android,5G,1.57,No
2807,Female,26-35,Classical,Premium,Wallet,No,Free,Android,4G,2.97,No
2808,Female,46+,Jazz,Free,Wallet,Yes,Premium,Web,5G,0.38,Yes
2809,Female,18-25,Rock,Family,UPI,Yes,Premium,Android,4G,3.59,No
2810,Female,18-25,EDM,Free,Wallet,Yes,Family,iOS,5G,2.3,No
2811,Male ,36-45,Classical,Family,Wallet,No,Premium,iOS,WiFi,2.12,Yes
2812,Male ,18-25,Jazz,Free,Card,Yes,Free,iOS,5G,4.67,No
2813,Male ,26-35,Classical,Premium,Wallet,Yes,Family,Web,4G,2.46,No
2814,Male ,18-25,Classical,Premium,UPI,No,Free,Web,WiFi,0.08,Yes
2815,Male ,36-45,HipHop,Premium,Auto-Debit,Yes,Free,iOS,4G,4.8,No
2816,Male ,46+,Jazz,Premium,Card,Yes,Family,Android,WiFi,0.06,No
2817,Male ,36-45,Jazz,Premium,UPI,No,Free,Android,WiFi,2.68,No
2818,Male ,46+,EDM,Premium,Card,Yes,Premium,Android,WiFi,3.17,Yes
2819,Male ,26-35,HipHop,Premium,Wallet,Yes,Premium,Android,4G,4.47,Yes
2820,Male ,46+,HipHop,Premium,UPI,No,Family,iOS,4G,3.4,No
2821,Male ,18-25,Classical,Premium,Card,Yes,Premium,Android,5G,4.06,No
2822,Male ,46+,Pop,Family,UPI,Yes,Free,Web,4G,3.85,Yes
2823,Male ,18-25,EDM,Free,Card,No,Family,Android,5G,1.07,No
2824,Male ,36-45,EDM,Free,Wallet,Yes,Family,Android,4G,3.5,Yes
2825,Male ,36-45,Classical,Free,Auto-Debit,Yes,Free,iOS,WiFi,3.19,No
2826,Male ,46+,Classical,Free,Auto-Debit,Yes,Free,Android,5G,1.22,No
2827,Female,36-45,Rock,Family,UPI,Yes,Free,iOS,5G,0.64,No
2828,Female,36-45,Classical,Premium,Auto-Debit,No,Family,iOS,5G,3.76,Yes
2829,Female,36-45,HipHop,Free,UPI,No,Family,Android,5G,4.86,No
2830,Female,18-25,Classical,Free,UPI,No,Free,iOS,4G,3.69,Yes
2831,Female,46+,EDM,Premium,Wallet,No,Family,Web,5G,3.75,No
2832,Male ,18-25,Pop,Premium,Wallet,No,Free,iOS,WiFi,0.83,No
2833,Male ,46+,Pop,Free,Card,Yes,Premium,iOS,4G,1.24,Yes
2834,Male ,18-25,HipHop,Free,UPI,Yes,Family,Android,WiFi,2.93,Yes
2835,Male ,26-35,Pop,Family,Card,Yes,Family,Android,4G,0.16,No
2836,Male ,26-35,Classical,Premium,Card,Yes,Family,iOS,4G,3.34,No
2837,Male ,26-35,Pop,Family,Wallet,No,Free,Web,5G,0.72,No
2838,Male ,18-25,Classical,Free,UPI,Yes,Family,Web,WiFi,2.07,Yes
2839,Male ,46+,Jazz,Free,Wallet,No,Free,iOS,WiFi,1.6,No
2840,Male ,18-25,Rock,Free,UPI,Yes,Family,iOS,WiFi,0.53,No
2841,Male ,46+,EDM,Free,Auto-Debit,No,Family,iOS,4G,2.89,No
2842,Male ,26-35,Jazz,Premium,Auto-Debit,Yes,Family,iOS,5G,1.81,No
2843,Male ,18-25,HipHop,Family,Card,No,Family,Android,4G,0.22,No
2844,Male ,46+,Rock,Premium,Wallet,No,Premium,iOS,5G,2.22,No
2845,Male ,46+,Pop,Free,Wallet,No,Premium,iOS,WiFi,2.95,No
2846,Male ,36-45,HipHop,Family,UPI,Yes,Premium,Web,WiFi,0.65,No
2847,Male ,46+,Classical,Free,Card,Yes,Free,iOS,WiFi,2.92,No
2848,Female,26-35,Rock,Premium,Wallet,No,Premium,iOS,WiFi,1.51,Yes
2849,Female,18-25,EDM,Free,Card,No,Free,iOS,4G,1.3,No
2850,Female,36-45,EDM,Premium,Wallet,Yes,Premium,iOS,5G,3.98,No
2851,Female,26-35,Rock,Premium,Auto-Debit,No,Free,iOS,WiFi,2.34,No
2852,Female,18-25,Rock,Free,Wallet,Yes,Family,Web,5G,1.89,Yes
2853,Male ,18-25,Rock,Free,Wallet,No,Family,Android,5G,4.07,Yes
2854,Male ,36-45,Pop,Premium,Auto-Debit,Yes,Premium,Android,4G,4.55,No
2855,Male ,26-35,Jazz,Family,Card,No,Free,Web,4G,1.58,Yes
2856,Male ,18-25,Jazz,Premium,Card,No,Family,iOS,4G,0.25,No
2857,Male ,36-45,Jazz,Premium,Card,No,Family,Web,4G,2.7,Yes
2858,Male ,18-25,EDM,Premium,Auto-Debit,No,Premium,iOS,5G,3.58,Yes
2859,Male ,18-25,EDM,Premium,Auto-Debit,Yes,Free,Android,WiFi,2.94,Yes
2860,Male ,26-35,Pop,Premium,Auto-Debit,Yes,Family,Android,WiFi,3.44,Yes
2861,Male ,26-35,HipHop,Premium,Card,Yes,Free,Android,5G,3.23,No
2862,Male ,18-25,EDM,Premium,Card,Yes,Free,iOS,WiFi,4.78,Yes
2863,Male ,46+,HipHop,Family,Card,No,Free,iOS,5G,4.33,No
2864,Male ,18-25,HipHop,Family,Card,Yes,Free,Web,5G,0.66,No
2865,Male ,46+,HipHop,Family,UPI,Yes,Free,iOS,WiFi,2.26,No
2866,Male ,26-35,EDM,Premium,Auto-Debit,Yes,Premium,iOS,4G,2.27,No
2867,Male ,18-25,Classical,Free,Auto-Debit,No,Premium,Android,4G,2.28,No
2868,Male ,18-25,HipHop,Free,Auto-Debit,Yes,Family,iOS,WiFi,4.65,No
2869,Female,18-25,Jazz,Premium,Card,Yes,Free,Web,4G,1.64,Yes
2870,Female,36-45,Classical,Free,Card,Yes,Free,Web,WiFi,3.07,No
2871,Female,36-45,Pop,Premium,UPI,Yes,Family,Android,WiFi,4.48,No
2872,Female,26-35,Jazz,Family,UPI,No,Free,iOS,WiFi,0.25,No
2873,Female,18-25,Classical,Premium,Card,Yes,Family,Android,4G,4.39,No
2874,Male ,18-25,Classical,Free,Card,No,Premium,Android,5G,3.82,No
2875,Male ,46+,Rock,Free,Card,Yes,Free,Web,5G,1.04,No
2876,Male ,36-45,HipHop,Free,Auto-Debit,No,Free,Android,4G,1.63,No
2877,Male ,26-35,EDM,Premium,UPI,No,Free,Android,4G,1.55,No
2878,Male ,26-35,Rock,Premium,Auto-Debit,Yes,Free,Web,5G,1.11,Yes
2879,Male ,18-25,Jazz,Premium,Wallet,Yes,Free,Android,5G,3.19,No
2880,Male ,18-25,Classical,Free,Wallet,Yes,Premium,Android,5G,4.91,Yes
2881,Male ,36-45,Pop,Premium,Wallet,No,Free,iOS,5G,0.83,No
2882,Male ,46+,EDM,Premium,Wallet,No,Free,iOS,5G,1.16,No
2883,Female,36-45,Pop,Free,Auto-Debit,Yes,Family,iOS,5G,1.45,Yes
2884,Male ,26-35,Classical,Family,Wallet,No,Premium,iOS,5G,4.69,Yes
2885,Male ,36-45,Pop,Family,Card,Yes,Free,Web,WiFi,3.13,Yes
2886,Female,36-45,Rock,Free,Wallet,Yes,Free,Web,5G,1.06,No
2887,Female,26-35,Pop,Free,Card,Yes,Premium,iOS,4G,4.02,No
2888,Female,26-35,Rock,Family,Auto-Debit,Yes,Family,Android,WiFi,4.61,No
2889,Male ,26-35,HipHop,Premium,UPI,Yes,Premium,Android,WiFi,2.02,No
2890,Female,18-25,EDM,Free,UPI,No,Premium,Android,4G,0.86,No
2891,Male ,46+,Pop,Family,Wallet,No,Family,iOS,5G,1.55,No
2892,Female,18-25,Rock,Premium,UPI,Yes,Premium,Android,WiFi,1.09,No
2893,Female,36-45,Classical,Free,Card,No,Family,Web,WiFi,1.01,No
2894,Female,46+,Jazz,Family,Wallet,No,Family,iOS,WiFi,0.85,No
2895,Male ,36-45,Classical,Premium,Wallet,No,Free,iOS,5G,4.38,Yes
2896,Male ,36-45,Rock,Premium,Card,Yes,Free,Android,WiFi,0.43,No
2897,Male ,18-25,EDM,Family,Card,Yes,Premium,iOS,4G,2.07,No
2898,Male ,46+,HipHop,Premium,Auto-Debit,Yes,Free,Android,WiFi,0.07,Yes
2899,Male ,18-25,HipHop,Family,Card,No,Family,iOS,4G,1.47,No
2900,Male ,26-35,EDM,Family,Auto-Debit,No,Family,Android,4G,3.53,Yes
2901,Male ,26-35,Jazz,Premium,Wallet,Yes,Premium,Android,5G,1.01,Yes
2902,Female,18-25,Pop,Family,UPI,No,Premium,Android,5G,4.99,No
2903,Female,18-25,Rock,Family,UPI,No,Free,Android,WiFi,0.24,Yes
2904,Female,18-25,HipHop,Free,Auto-Debit,Yes,Premium,Android,4G,0.68,No
2905,Female,36-45,EDM,Family,UPI,No,Premium,Web,4G,3.93,No
2906,Female,46+,HipHop,Premium,UPI,No,Premium,Web,5G,4.88,Yes
2907,Female,46+,HipHop,Family,Wallet,No,Family,Android,WiFi,4.77,No
2908,Female,26-35,Pop,Premium,Auto-Debit,Yes,Free,Web,WiFi,3.99,Yes
2909,Female,46+,HipHop,Free,Card,Yes,Family,Android,4G,4.86,No
2910,Male ,46+,Rock,Premium,UPI,No,Family,Android,WiFi,4.2,No
2911,Male ,46+,EDM,Family,Wallet,No,Premium,Web,WiFi,0.29,Yes
2912,Male ,36-45,Jazz,Premium,Wallet,No,Family,Web,4G,4.23,Yes
2913,Female,26-35,Jazz,Free,UPI,No,Free,Android,5G,2.42,No
2914,Male ,18-25,Jazz,Free,Card,No,Free,Web,WiFi,2.28,No
2915,Male ,46+,Pop,Free,Card,No,Free,iOS,5G,0.01,Yes
2916,Male ,46+,Jazz,Premium,Auto-Debit,No,Family,Web,WiFi,3.1,No
2917,Male ,36-45,Pop,Premium,Auto-Debit,No,Family,Android,5G,3.36,No
2918,Male ,26-35,Jazz,Premium,Auto-Debit,Yes,Family,iOS,WiFi,3.95,No
2919,Female,46+,EDM,Free,Wallet,Yes,Free,Web,WiFi,1.63,No
2920,Female,36-45,Rock,Premium,Card,No,Free,Web,WiFi,0.64,No
2921,Male ,18-25,Jazz,Premium,Auto-Debit,No,Free,Web,WiFi,2.2,No
2922,Male ,26-35,HipHop,Premium,Wallet,No,Family,Web,WiFi,1.81,No
2923,Male ,46+,HipHop,Premium,Card,Yes,Free,Web,4G,3.77,No
2924,Male ,18-25,Jazz,Premium,UPI,No,Free,Android,WiFi,1.15,Yes
2925,Male ,46+,Rock,Premium,Auto-Debit,No,Premium,Web,4G,0.69,No
2926,Male ,26-35,Classical,Premium,Auto-Debit,No,Family,iOS,WiFi,2.2,No
2927,Female,36-45,EDM,Premium,Card,Yes,Family,Web,5G,3.14,No
2928,Female,46+,Rock,Premium,UPI,Yes,Free,Web,5G,1.4,No
2929,Female,26-35,HipHop,Premium,UPI,No,Premium,Android,5G,0.57,No
2930,Female,36-45,EDM,Premium,Wallet,No,Premium,Android,4G,2.2,No
2931,Male ,18-25,Jazz,Family,Auto-Debit,No,Free,iOS,4G,4.81,No
2932,Male ,46+,EDM,Premium,UPI,Yes,Premium,Android,5G,4.84,No
2933,Male ,18-25,HipHop,Premium,Wallet,Yes,Free,iOS,4G,3.54,Yes
2934,Male ,46+,Rock,Premium,Auto-Debit,No,Family,Web,5G,3.89,No
2935,Male ,26-35,Classical,Family,Auto-Debit,No,Premium,Android,5G,1.02,No
2936,Male ,18-25,EDM,Free,Auto-Debit,Yes,Premium,Web,5G,1.87,Yes
2937,Male ,46+,Jazz,Premium,Auto-Debit,Yes,Premium,Web,5G,3.02,No
2938,Male ,26-35,EDM,Family,UPI,Yes,Free,Android,5G,3.75,No
2939,Male ,46+,EDM,Free,UPI,No,Family,Android,4G,0.83,No
2940,Male ,36-45,Jazz,Premium,UPI,Yes,Premium,Android,5G,2.29,Yes
2941,Male ,26-35,Jazz,Family,Card,Yes,Family,Web,4G,0.81,Yes
2942,Male ,26-35,Jazz,Premium,Card,Yes,Family,Android,5G,3.17,No
2943,Male ,46+,Rock,Premium,Auto-Debit,No,Premium,iOS,WiFi,3.86,Yes
2944,Male ,26-35,EDM,Family,UPI,No,Family,iOS,5G,4.17,No
2945,Male ,18-25,Jazz,Premium,Wallet,No,Free,Android,4G,3.66,No
2946,Male ,46+,HipHop,Family,UPI,Yes,Free,iOS,5G,0.8,Yes
2947,Male ,36-45,HipHop,Family,Wallet,Yes,Free,Android,WiFi,4.14,No
2948,Male ,26-35,Jazz,Premium,Auto-Debit,No,Family,Web,4G,1.67,No
2949,Male ,36-45,Pop,Free,Auto-Debit,Yes,Free,iOS,4G,4.18,No
2950,Male ,18-25,EDM,Free,Auto-Debit,No,Premium,iOS,5G,1.25,No
2951,Male ,26-35,Classical,Free,UPI,Yes,Family,iOS,WiFi,2.38,No
2952,Male ,26-35,Pop,Family,UPI,No,Free,iOS,5G,2.88,No
2953,Male ,46+,EDM,Premium,Wallet,No,Free,iOS,4G,0.17,No
2954,Male ,36-45,EDM,Free,Wallet,No,Free,Web,5G,4.52,No
2955,Male ,46+,Jazz,Premium,Card,Yes,Free,iOS,5G,2.56,No
2956,Male ,36-45,Rock,Free,Auto-Debit,No,Premium,Android,WiFi,0.96,No
2957,Male ,46+,Rock,Free,Wallet,No,Free,iOS,5G,0.8,No
2958,Male ,36-45,HipHop,Premium,UPI,Yes,Premium,Android,WiFi,3.43,No
2959,Male ,46+,Pop,Premium,Wallet,Yes,Family,Android,5G,0.41,Yes
2960,Male ,26-35,Pop,Premium,Card,Yes,Premium,Web,WiFi,2.2,No
2961,Male ,26-35,Jazz,Premium,UPI,Yes,Free,iOS,4G,2.7,Yes
2962,Male ,36-45,Pop,Free,UPI,No,Free,Web,WiFi,1.17,No
2963,Male ,46+,Jazz,Premium,UPI,No,Family,iOS,WiFi,0.65,No
2964,Male ,36-45,HipHop,Family,Wallet,No,Premium,iOS,5G,2.45,No
2965,Male ,46+,Classical,Free,Auto-Debit,Yes,Free,Web,5G,1.7,No
2966,Male ,36-45,Classical,Family,Auto-Debit,No,Premium,Web,4G,0.7,No
2967,Male ,18-25,Jazz,Free,Auto-Debit,Yes,Free,Android,WiFi,1.05,No
2968,Male ,26-35,Classical,Free,Auto-Debit,No,Family,Android,4G,2.35,No
2969,Male ,36-45,Jazz,Family,Auto-Debit,Yes,Premium,Android,5G,0.67,No
2970,Male ,18-25,Pop,Free,UPI,Yes,Free,Web,WiFi,4.68,No
2971,Male ,26-35,EDM,Family,UPI,Yes,Family,iOS,4G,3.88,No
2972,Male ,18-25,Pop,Free,Wallet,Yes,Free,Android,5G,1.63,Yes
2973,Male ,46+,Jazz,Premium,UPI,Yes,Free,Web,5G,1.29,No
2974,Male ,46+,EDM,Premium,Wallet,No,Family,Android,4G,4.37,No
2975,Male ,46+,Rock,Premium,Wallet,Yes,Premium,iOS,WiFi,2.13,No
2976,Male ,36-45,Jazz,Premium,Card,Yes,Premium,Web,4G,4.31,Yes
2977,Male ,18-25,Jazz,Premium,UPI,No,Family,Web,5G,3.71,No
2978,Female,18-25,HipHop,Premium,Wallet,Yes,Family,iOS,WiFi,0.46,Yes
2979,Male ,46+,Classical,Premium,Auto-Debit,No,Family,Web,WiFi,4.07,No
2980,Male ,36-45,Pop,Free,Auto-Debit,No,Family,Web,4G,2.7,No
2981,Female,46+,Pop,Family,Card,Yes,Premium,Web,5G,3.39,No
2982,Female,36-45,Rock,Premium,Wallet,No,Family,Android,4G,1.1,Yes
2983,Female,26-35,EDM,Family,UPI,Yes,Family,iOS,4G,0,No
2984,Male ,18-25,Classical,Family,Auto-Debit,Yes,Premium,Android,5G,1.67,No
2985,Female,36-45,HipHop,Premium,Auto-Debit,Yes,Free,iOS,WiFi,0.95,No
2986,Male ,46+,EDM,Family,Card,No,Free,Web,WiFi,2.18,No
2987,Female,36-45,EDM,Family,Auto-Debit,Yes,Premium,iOS,4G,0.45,Yes
2988,Female,36-45,Jazz,Family,Wallet,No,Premium,Web,WiFi,4.48,No
2989,Female,26-35,Classical,Family,Card,Yes,Premium,Web,5G,0.59,No
2990,Male ,46+,HipHop,Free,Auto-Debit,Yes,Premium,iOS,WiFi,3.82,No
2991,Male ,18-25,Classical,Free,UPI,Yes,Family,Web,5G,4.7,Yes
2992,Male ,36-45,Classical,Free,Wallet,Yes,Family,Android,WiFi,0.74,No
2993,Male ,46+,Pop,Family,Auto-Debit,No,Premium,iOS,4G,1.73,No
2994,Male ,18-25,HipHop,Free,UPI,Yes,Free,iOS,5G,3.66,No
2995,Male ,36-45,EDM,Premium,Wallet,Yes,Free,iOS,5G,3.57,Yes
2996,Male ,36-45,Classical,Family,Auto-Debit,Yes,Premium,Web,5G,0.19,No
2997,Female,46+,Rock,Free,Card,Yes,Premium,Android,WiFi,0.35,Yes
2998,Female,18-25,HipHop,Free,UPI,Yes,Free,iOS,4G,0.6,No
2999,Female,18-25,Rock,Family,Auto-Debit,Yes,Free,Web,WiFi,2.84,Yes
3000,Female,26-35,EDM,Family,Card,No,Family,Android,4G,0.28,No
3001,Female,26-35,HipHop,Family,Wallet,No,Free,Web,5G,2.94,No
3002,Female,46+,Pop,Premium,Wallet,No,Free,Web,WiFi,1.71,No
3003,Female,18-25,HipHop,Premium,UPI,Yes,Free,Android,5G,3.35,Yes
3004,Female,36-45,EDM,Premium,UPI,Yes,Free,Web,WiFi,3.91,No
3005,Male ,46+,Pop,Premium,Wallet,Yes,Family,Android,4G,3.96,No
3006,Male ,26-35,EDM,Premium,Card,No,Family,iOS,4G,0.19,No
3007,Male ,46+,Jazz,Premium,Wallet,No,Family,iOS,5G,4.74,No
3008,Female,18-25,HipHop,Premium,Auto-Debit,Yes,Free,Android,4G,2.93,Yes
3009,Male ,46+,EDM,Premium,Auto-Debit,No,Family,Web,WiFi,4.48,No
3010,Male ,26-35,HipHop,Premium,Card,No,Premium,iOS,WiFi,3.08,Yes
3011,Male ,18-25,Pop,Free,Auto-Debit,Yes,Family,Android,5G,2.42,No
3012,Male ,36-45,HipHop,Family,Auto-Debit,Yes,Free,Android,5G,3.65,Yes
3013,Male ,26-35,EDM,Premium,UPI,No,Free,Web,5G,1.1,No
3014,Female,26-35,EDM,Premium,Auto-Debit,No,Premium,Web,5G,0.52,No
3015,Female,26-35,Jazz,Free,Card,Yes,Family,iOS,WiFi,0.45,No
3016,Male ,46+,Jazz,Free,Wallet,No,Premium,iOS,5G,4.25,No
3017,Male ,26-35,EDM,Premium,Card,No,Free,iOS,4G,4.56,No
3018,Male ,46+,Rock,Free,UPI,Yes,Family,Web,4G,4.07,No
3019,Male ,46+,Rock,Family,Card,Yes,Family,iOS,4G,4.52,Yes
3020,Male ,18-25,Rock,Family,Wallet,No,Family,Android,4G,4.92,No
3021,Male ,18-25,Classical,Free,Wallet,No,Premium,Android,5G,2.63,Yes
3022,Female,26-35,Jazz,Premium,Card,Yes,Free,iOS,WiFi,0.77,No
3023,Female,46+,HipHop,Free,Wallet,Yes,Family,Web,4G,3.04,No
3024,Female,36-45,Rock,Premium,UPI,Yes,Premium,iOS,4G,1.77,No
3025,Female,46+,EDM,Premium,Card,No,Premium,Android,4G,1.73,Yes
3026,Male ,18-25,EDM,Family,Auto-Debit,No,Family,iOS,4G,3.64,No
3027,Male ,18-25,Rock,Free,Card,Yes,Premium,Android,5G,0.45,No
3028,Male ,46+,Jazz,Premium,Auto-Debit,No,Free,Web,4G,0.19,No
3029,Female,46+,Rock,Premium,Auto-Debit,No,Family,Android,4G,3.48,No
3030,Female,46+,EDM,Premium,Card,Yes,Premium,iOS,4G,1.3,No
3031,Male ,36-45,Rock,Premium,Wallet,No,Premium,Web,WiFi,1.93,Yes
3032,Male ,46+,Jazz,Family,Auto-Debit,No,Family,Web,WiFi,1.54,No
3033,Male ,26-35,Classical,Family,Auto-Debit,No,Premium,Web,4G,3.07,No
